transaction_id,customer_id,transaction_date,transaction_type,channel,country,amount,is_fraud
TXN00177755,119565,2025-10-10 19:19:41.723908,Bank Transfer,Online,UK,13.68,0
TXN00177756,127801,2025-10-10 19:24:57.085485,Bank Transfer,Mobile,USA,148.73,0
TXN00177757,105474,2025-10-10 19:30:12.447062,Purchase,Mobile,Singapore,107.31,0
TXN00177758,104270,2025-10-10 19:35:27.808639,Online Transfer,POS,UK,56.13,0
TXN00177759,101776,2025-10-10 19:40:43.170215,Online Transfer,Online,UK,51.86,0
TXN00177760,115233,2025-10-10 19:45:58.531792,ATM Withdrawal,ATM,UAE,50.22,0
TXN00177761,113134,2025-10-10 19:51:13.893369,Online Transfer,Online,UK,56.43,0
TXN00177762,100928,2025-10-10 19:56:29.254946,Bank Transfer,ATM,UK,20.9,0
TXN00177763,105565,2025-10-10 20:01:44.616523,Online Transfer,Online,USA,23.81,0
TXN00177764,116797,2025-10-10 20:06:59.978099,Purchase,Mobile,UK,62.12,0
TXN00177765,120016,2025-10-10 20:12:15.339676,Online Transfer,Online,USA,18.9,0
TXN00177766,114712,2025-10-10 20:17:30.701253,Purchase,POS,UAE,124.74,0
TXN00177767,120051,2025-10-10 20:22:46.062830,ATM Withdrawal,Online,France,10.9,0
TXN00177768,114103,2025-10-10 20:28:01.424407,Purchase,POS,UK,52.49,0
TXN00177769,103397,2025-10-10 20:33:16.785983,Purchase,Online,UAE,117.5,0
TXN00177770,114456,2025-10-10 20:38:32.147560,Purchase,Online,UK,27.81,0
TXN00177771,128003,2025-10-10 20:43:47.509137,Bill Payment,Branch,France,78.51,0
TXN00177772,114261,2025-10-10 20:49:02.870714,Purchase,Mobile,UK,500.62,0
TXN00177773,119445,2025-10-10 20:54:18.232291,Purchase,Online,USA,41.02,0
TXN00177774,123623,2025-10-10 20:59:33.593867,Bank Transfer,ATM,UAE,106.91,0
TXN00177775,111743,2025-10-10 21:04:48.955444,Purchase,POS,India,115.86,0
TXN00177776,120174,2025-10-10 21:10:04.317021,Purchase,Online,India,53.17,0
TXN00177777,122491,2025-10-10 21:15:19.678598,Online Transfer,POS,UK,16.06,0
TXN00177778,110738,2025-10-10 21:20:35.040175,Purchase,Online,Singapore,4.83,0
TXN00177779,127624,2025-10-10 21:25:50.401752,Bank Transfer,POS,UK,101.2,0
TXN00177780,125984,2025-10-10 21:31:05.763328,Purchase,Online,India,37.25,0
TXN00177781,123916,2025-10-10 21:36:21.124905,ATM Withdrawal,Branch,India,131.39,0
TXN00177782,124986,2025-10-10 21:41:36.486482,Online Transfer,Online,UK,16.47,0
TXN00177783,124391,2025-10-10 21:46:51.848059,Bank Transfer,POS,USA,642.58,0
TXN00177784,122805,2025-10-10 21:52:07.209636,Purchase,POS,UK,39.91,0
TXN00177785,119416,2025-10-10 21:57:22.571212,ATM Withdrawal,POS,UK,9.97,0
TXN00177786,121713,2025-10-10 22:02:37.932789,Online Transfer,Mobile,UK,4.9,0
TXN00177787,116511,2025-10-10 22:07:53.294366,Purchase,POS,India,100.71,0
TXN00177788,124892,2025-10-10 22:13:08.655943,Purchase,POS,UK,71.19,0
TXN00177789,122271,2025-10-10 22:18:24.017520,Purchase,Online,India,12.59,0
TXN00177790,113623,2025-10-10 22:23:39.379096,Purchase,POS,UK,44.95,0
TXN00177791,117533,2025-10-10 22:28:54.740673,Bank Transfer,Mobile,USA,23.56,0
TXN00177792,114699,2025-10-10 22:34:10.102250,Online Transfer,ATM,UK,55.4,0
TXN00177793,102249,2025-10-10 22:39:25.463827,Purchase,ATM,India,158.53,0
TXN00177794,106648,2025-10-10 22:44:40.825404,Purchase,POS,UK,4.84,0
TXN00177795,105071,2025-10-10 22:49:56.186980,Purchase,Online,UAE,58.13,0
TXN00177796,119823,2025-10-10 22:55:11.548557,Bank Transfer,Mobile,UK,26.65,0
TXN00177797,128996,2025-10-10 23:00:26.910134,Online Transfer,ATM,USA,82.07,0
TXN00177798,117240,2025-10-10 23:05:42.271711,Bank Transfer,POS,India,46.43,0
TXN00177799,118271,2025-10-10 23:10:57.633288,Purchase,Online,Australia,0.81,0
TXN00177800,114092,2025-10-10 23:16:12.994864,Purchase,Mobile,Australia,91.65,0
TXN00177801,120588,2025-10-10 23:21:28.356441,Online Transfer,POS,USA,301.14,0
TXN00177802,105768,2025-10-10 23:26:43.718018,Bill Payment,POS,UAE,191.05,0
TXN00177803,113329,2025-10-10 23:31:59.079595,Purchase,POS,UK,24.16,0
TXN00177804,117663,2025-10-10 23:37:14.441172,ATM Withdrawal,POS,UK,47.32,0
TXN00177805,111249,2025-10-10 23:42:29.802749,Online Transfer,POS,Singapore,159.21,0
TXN00177806,114635,2025-10-10 23:47:45.164325,ATM Withdrawal,Mobile,Australia,11.9,0
TXN00177807,109225,2025-10-10 23:53:00.525902,ATM Withdrawal,POS,Singapore,15.06,0
TXN00177808,126129,2025-10-10 23:58:15.887479,Purchase,Online,India,20.83,0
TXN00177809,126106,2025-10-11 00:03:31.249056,Purchase,Online,India,57.42,0
TXN00177810,106800,2025-10-11 00:08:46.610633,Bill Payment,Online,USA,30.38,0
TXN00177811,124627,2025-10-11 00:14:01.972209,Purchase,Branch,UK,23.97,0
TXN00177812,129748,2025-10-11 00:19:17.333786,ATM Withdrawal,Mobile,UK,11.25,0
TXN00177813,125421,2025-10-11 00:24:32.695363,Bank Transfer,Online,USA,212.7,0
TXN00177814,116908,2025-10-11 00:29:48.056940,Online Transfer,Online,Germany,126.08,0
TXN00177815,100883,2025-10-11 00:35:03.418517,ATM Withdrawal,ATM,UK,91.33,0
TXN00177816,126718,2025-10-11 00:40:18.780093,ATM Withdrawal,Online,USA,77.93,0
TXN00177817,105315,2025-10-11 00:45:34.141670,Purchase,Online,Australia,85.83,0
TXN00177818,111205,2025-10-11 00:50:49.503247,Purchase,ATM,Singapore,182.88,0
TXN00177819,118149,2025-10-11 00:56:04.864824,Online Transfer,POS,UK,73.25,0
TXN00177820,106008,2025-10-11 01:01:20.226401,ATM Withdrawal,POS,USA,131.17,0
TXN00177821,102957,2025-10-11 01:06:35.587977,ATM Withdrawal,Mobile,USA,25.51,0
TXN00177822,101015,2025-10-11 01:11:50.949554,Purchase,ATM,UK,48.03,0
TXN00177823,108973,2025-10-11 01:17:06.311131,ATM Withdrawal,POS,Australia,5.16,0
TXN00177824,116540,2025-10-11 01:22:21.672708,Bank Transfer,Online,UK,318.62,0
TXN00177825,128793,2025-10-11 01:27:37.034285,Bank Transfer,Online,France,13.37,0
TXN00177826,128975,2025-10-11 01:32:52.395861,Purchase,POS,UK,81.95,0
TXN00177827,105548,2025-10-11 01:38:07.757438,Online Transfer,Online,UK,20.04,0
TXN00177828,100447,2025-10-11 01:43:23.119015,Purchase,Online,India,40.51,1
TXN00177829,121957,2025-10-11 01:48:38.480592,Purchase,POS,India,34.85,0
TXN00177830,107572,2025-10-11 01:53:53.842169,Online Transfer,Online,France,32.24,0
TXN00177831,119804,2025-10-11 01:59:09.203746,Purchase,Online,UK,15.72,0
TXN00177832,114628,2025-10-11 02:04:24.565322,Bill Payment,Mobile,UK,50.65,0
TXN00177833,105677,2025-10-11 02:09:39.926899,Online Transfer,ATM,UK,39.05,0
TXN00177834,109597,2025-10-11 02:14:55.288476,Bank Transfer,POS,UK,103.79,0
TXN00177835,114448,2025-10-11 02:20:10.650053,Bank Transfer,Mobile,India,47.65,0
TXN00177836,113437,2025-10-11 02:25:26.011630,Purchase,POS,UK,9.02,0
TXN00177837,111346,2025-10-11 02:30:41.373206,Purchase,Online,Germany,7.58,0
TXN00177838,110494,2025-10-11 02:35:56.734783,ATM Withdrawal,Mobile,UK,147.4,0
TXN00177839,118105,2025-10-11 02:41:12.096360,Purchase,ATM,India,4.97,0
TXN00177840,108023,2025-10-11 02:46:27.457937,Online Transfer,POS,Singapore,19.97,0
TXN00177841,127483,2025-10-11 02:51:42.819514,Bank Transfer,ATM,UK,116.1,0
TXN00177842,102690,2025-10-11 02:56:58.181090,Online Transfer,Mobile,Singapore,38.29,0
TXN00177843,129738,2025-10-11 03:02:13.542667,Online Transfer,POS,India,38.28,0
TXN00177844,114440,2025-10-11 03:07:28.904244,Bank Transfer,Online,Australia,154.52,0
TXN00177845,120511,2025-10-11 03:12:44.265821,Online Transfer,POS,India,270.01,0
TXN00177846,106994,2025-10-11 03:17:59.627398,Purchase,POS,UK,13.21,0
TXN00177847,114068,2025-10-11 03:23:14.988974,Bank Transfer,Online,Germany,8.33,0
TXN00177848,115280,2025-10-11 03:28:30.350551,Bill Payment,Online,France,8.35,0
TXN00177849,106639,2025-10-11 03:33:45.712128,Purchase,POS,UK,44.58,0
TXN00177850,120183,2025-10-11 03:39:01.073705,Purchase,POS,UK,62.27,0
TXN00177851,113392,2025-10-11 03:44:16.435282,Online Transfer,Mobile,Singapore,9.37,1
TXN00177852,102073,2025-10-11 03:49:31.796858,Purchase,POS,UAE,73.63,0
TXN00177853,123525,2025-10-11 03:54:47.158435,Purchase,Online,India,21.19,0
TXN00177854,119491,2025-10-11 04:00:02.520012,ATM Withdrawal,Online,Australia,22.36,0
TXN00177855,122639,2025-10-11 04:05:17.881589,Online Transfer,Online,Germany,1633.81,0
TXN00177856,109942,2025-10-11 04:10:33.243166,Purchase,POS,UK,23.31,0
TXN00177857,123881,2025-10-11 04:15:48.604743,Purchase,POS,USA,8.52,0
TXN00177858,112066,2025-10-11 04:21:03.966319,Bank Transfer,ATM,UK,136.9,0
TXN00177859,118605,2025-10-11 04:26:19.327896,Online Transfer,POS,Singapore,22.17,0
TXN00177860,116919,2025-10-11 04:31:34.689473,Online Transfer,POS,UK,14.37,0
TXN00177861,112138,2025-10-11 04:36:50.051050,Purchase,Online,France,25.82,0
TXN00177862,126715,2025-10-11 04:42:05.412627,Purchase,ATM,India,32.92,0
TXN00177863,120042,2025-10-11 04:47:20.774203,Bill Payment,POS,UK,919.22,0
TXN00177864,117168,2025-10-11 04:52:36.135780,Online Transfer,Online,India,93.46,0
TXN00177865,106148,2025-10-11 04:57:51.497357,Purchase,ATM,USA,14.94,0
TXN00177866,114006,2025-10-11 05:03:06.858934,ATM Withdrawal,Mobile,UK,96.64,0
TXN00177867,123903,2025-10-11 05:08:22.220511,Online Transfer,ATM,UK,83.98,0
TXN00177868,120036,2025-10-11 05:13:37.582087,Online Transfer,Branch,UAE,10.48,0
TXN00177869,114831,2025-10-11 05:18:52.943664,Online Transfer,POS,Australia,60.05,0
TXN00177870,117010,2025-10-11 05:24:08.305241,ATM Withdrawal,Mobile,Germany,201.12,0
TXN00177871,106965,2025-10-11 05:29:23.666818,ATM Withdrawal,POS,UK,6.34,0
TXN00177872,100398,2025-10-11 05:34:39.028395,Online Transfer,Mobile,UK,29.1,0
TXN00177873,112112,2025-10-11 05:39:54.389971,Bank Transfer,ATM,India,16.86,0
TXN00177874,127759,2025-10-11 05:45:09.751548,Purchase,POS,USA,23.57,0
TXN00177875,128499,2025-10-11 05:50:25.113125,Bank Transfer,POS,UK,54.21,0
TXN00177876,112666,2025-10-11 05:55:40.474702,Online Transfer,POS,USA,22.68,0
TXN00177877,102691,2025-10-11 06:00:55.836279,Purchase,POS,Singapore,104.14,0
TXN00177878,126922,2025-10-11 06:06:11.197855,Bill Payment,Online,USA,18.7,1
TXN00177879,107150,2025-10-11 06:11:26.559432,Purchase,Online,Germany,16.29,0
TXN00177880,113507,2025-10-11 06:16:41.921009,Purchase,Online,Singapore,24.24,0
TXN00177881,105810,2025-10-11 06:21:57.282586,Bank Transfer,Online,UK,14.92,0
TXN00177882,107956,2025-10-11 06:27:12.644163,Online Transfer,Branch,India,284.94,0
TXN00177883,125783,2025-10-11 06:32:28.005740,Purchase,Online,India,41.9,0
TXN00177884,128866,2025-10-11 06:37:43.367316,ATM Withdrawal,ATM,UK,81.93,0
TXN00177885,101748,2025-10-11 06:42:58.728893,ATM Withdrawal,POS,USA,22.03,0
TXN00177886,110805,2025-10-11 06:48:14.090470,ATM Withdrawal,POS,India,19.42,0
TXN00177887,129082,2025-10-11 06:53:29.452047,Purchase,ATM,UK,10.49,0
TXN00177888,104115,2025-10-11 06:58:44.813624,Online Transfer,Mobile,Singapore,43.71,0
TXN00177889,120853,2025-10-11 07:04:00.175200,Purchase,Online,UK,39.28,0
TXN00177890,122396,2025-10-11 07:09:15.536777,Bill Payment,POS,UK,29.04,0
TXN00177891,108127,2025-10-11 07:14:30.898354,Bank Transfer,Branch,USA,31.92,0
TXN00177892,108053,2025-10-11 07:19:46.259931,Purchase,Online,France,17.85,0
TXN00177893,128530,2025-10-11 07:25:01.621508,Purchase,POS,UAE,18.77,0
TXN00177894,108303,2025-10-11 07:30:16.983084,Online Transfer,ATM,India,13.23,0
TXN00177895,117250,2025-10-11 07:35:32.344661,ATM Withdrawal,Online,India,179.9,0
TXN00177896,124348,2025-10-11 07:40:47.706238,Bank Transfer,POS,UK,114.12,0
TXN00177897,102352,2025-10-11 07:46:03.067815,Purchase,Branch,India,460.8,0
TXN00177898,123861,2025-10-11 07:51:18.429392,Online Transfer,Mobile,India,15.15,1
TXN00177899,109912,2025-10-11 07:56:33.790968,Purchase,ATM,UK,63.44,0
TXN00177900,105632,2025-10-11 08:01:49.152545,Purchase,Mobile,India,104.41,0
TXN00177901,106577,2025-10-11 08:07:04.514122,Bank Transfer,Online,UK,10.36,0
TXN00177902,122518,2025-10-11 08:12:19.875699,ATM Withdrawal,POS,Australia,21.84,0
TXN00177903,115502,2025-10-11 08:17:35.237276,Purchase,POS,India,30.57,0
TXN00177904,108051,2025-10-11 08:22:50.598852,Purchase,Mobile,UK,28.45,0
TXN00177905,100157,2025-10-11 08:28:05.960429,ATM Withdrawal,POS,India,8.8,0
TXN00177906,126165,2025-10-11 08:33:21.322006,Purchase,POS,USA,44.62,0
TXN00177907,126394,2025-10-11 08:38:36.683583,Purchase,POS,UK,142.39,0
TXN00177908,113691,2025-10-11 08:43:52.045160,Bank Transfer,POS,India,99.21,0
TXN00177909,111169,2025-10-11 08:49:07.406737,Online Transfer,ATM,UK,16.81,0
TXN00177910,118117,2025-10-11 08:54:22.768313,ATM Withdrawal,POS,India,42.28,0
TXN00177911,111882,2025-10-11 08:59:38.129890,Bank Transfer,POS,France,414.18,0
TXN00177912,107106,2025-10-11 09:04:53.491467,Online Transfer,Mobile,UK,18.33,0
TXN00177913,127209,2025-10-11 09:10:08.853044,Purchase,Online,USA,8.67,0
TXN00177914,107699,2025-10-11 09:15:24.214621,Online Transfer,ATM,USA,33.91,0
TXN00177915,116859,2025-10-11 09:20:39.576197,Purchase,Mobile,India,6.44,0
TXN00177916,119578,2025-10-11 09:25:54.937774,Bank Transfer,Mobile,India,40.61,0
TXN00177917,110427,2025-10-11 09:31:10.299351,Purchase,Online,France,39.65,0
TXN00177918,126075,2025-10-11 09:36:25.660928,Bank Transfer,POS,UAE,25.85,0
TXN00177919,103546,2025-10-11 09:41:41.022505,Bill Payment,Mobile,UK,59.32,0
TXN00177920,107909,2025-10-11 09:46:56.384081,Bank Transfer,POS,UK,406.99,0
TXN00177921,111493,2025-10-11 09:52:11.745658,Online Transfer,ATM,France,118.09,0
TXN00177922,113902,2025-10-11 09:57:27.107235,Online Transfer,Online,France,157.1,0
TXN00177923,111395,2025-10-11 10:02:42.468812,ATM Withdrawal,POS,Germany,35.86,0
TXN00177924,120154,2025-10-11 10:07:57.830389,Purchase,Mobile,UAE,11.89,0
TXN00177925,125493,2025-10-11 10:13:13.191965,Online Transfer,Mobile,India,52.18,0
TXN00177926,115150,2025-10-11 10:18:28.553542,Online Transfer,POS,UK,21.46,0
TXN00177927,119454,2025-10-11 10:23:43.915119,Bank Transfer,Online,India,52.85,1
TXN00177928,101637,2025-10-11 10:28:59.276696,Online Transfer,Mobile,Singapore,13.24,0
TXN00177929,117832,2025-10-11 10:34:14.638273,Online Transfer,ATM,France,9.73,0
TXN00177930,129384,2025-10-11 10:39:29.999850,Online Transfer,Mobile,India,18.26,0
TXN00177931,119014,2025-10-11 10:44:45.361426,Purchase,Online,UK,52.22,0
TXN00177932,107618,2025-10-11 10:50:00.723003,Online Transfer,POS,India,42.78,0
TXN00177933,120537,2025-10-11 10:55:16.084580,Bank Transfer,Online,Germany,60.71,0
TXN00177934,119078,2025-10-11 11:00:31.446157,Purchase,Branch,UK,54.12,0
TXN00177935,120855,2025-10-11 11:05:46.807734,Bank Transfer,Online,UK,23.52,0
TXN00177936,109915,2025-10-11 11:11:02.169310,Purchase,POS,Singapore,67.67,0
TXN00177937,120263,2025-10-11 11:16:17.530887,Bank Transfer,Branch,Australia,133.58,0
TXN00177938,121963,2025-10-11 11:21:32.892464,ATM Withdrawal,Branch,UK,23.56,0
TXN00177939,127774,2025-10-11 11:26:48.254041,ATM Withdrawal,Online,UAE,257.15,1
TXN00177940,117989,2025-10-11 11:32:03.615618,Purchase,Online,France,213.67,1
TXN00177941,103402,2025-10-11 11:37:18.977194,Purchase,Mobile,USA,10.89,0
TXN00177942,100564,2025-10-11 11:42:34.338771,Purchase,POS,UK,8.55,0
TXN00177943,114959,2025-10-11 11:47:49.700348,Purchase,ATM,India,166.44,0
TXN00177944,126471,2025-10-11 11:53:05.061925,ATM Withdrawal,POS,India,32.54,0
TXN00177945,111302,2025-10-11 11:58:20.423502,Bank Transfer,Online,UAE,1216.4,1
TXN00177946,120039,2025-10-11 12:03:35.785078,Bill Payment,Online,India,131.54,0
TXN00177947,102415,2025-10-11 12:08:51.146655,Online Transfer,Mobile,USA,97.72,0
TXN00177948,126186,2025-10-11 12:14:06.508232,ATM Withdrawal,Mobile,Germany,9.02,0
TXN00177949,116569,2025-10-11 12:19:21.869809,Bank Transfer,Online,Germany,74.72,0
TXN00177950,120103,2025-10-11 12:24:37.231386,Purchase,POS,Germany,57.31,0
TXN00177951,107972,2025-10-11 12:29:52.592962,Online Transfer,Branch,Australia,21.87,0
TXN00177952,107135,2025-10-11 12:35:07.954539,ATM Withdrawal,Online,UAE,157.35,0
TXN00177953,103378,2025-10-11 12:40:23.316116,Bill Payment,Online,France,12.9,0
TXN00177954,126440,2025-10-11 12:45:38.677693,Bank Transfer,POS,India,218.54,0
TXN00177955,108488,2025-10-11 12:50:54.039270,Purchase,Online,USA,34.4,0
TXN00177956,107114,2025-10-11 12:56:09.400847,Purchase,ATM,Australia,345.09,0
TXN00177957,120520,2025-10-11 13:01:24.762423,Purchase,Online,UK,10.2,0
TXN00177958,123347,2025-10-11 13:06:40.124000,Purchase,Online,France,52.43,0
TXN00177959,129916,2025-10-11 13:11:55.485577,Bank Transfer,Online,Singapore,156.37,0
TXN00177960,104698,2025-10-11 13:17:10.847154,Online Transfer,Online,France,110.67,0
TXN00177961,115380,2025-10-11 13:22:26.208731,Purchase,POS,USA,77.09,0
TXN00177962,113314,2025-10-11 13:27:41.570307,Bill Payment,POS,France,41.68,0
TXN00177963,112142,2025-10-11 13:32:56.931884,Bill Payment,POS,India,18.28,0
TXN00177964,107127,2025-10-11 13:38:12.293461,Purchase,Mobile,Germany,58.14,0
TXN00177965,120732,2025-10-11 13:43:27.655038,Online Transfer,Online,UK,22.25,0
TXN00177966,121911,2025-10-11 13:48:43.016615,Purchase,Mobile,UK,40.32,0
TXN00177967,103665,2025-10-11 13:53:58.378191,Bill Payment,POS,USA,12.69,0
TXN00177968,117577,2025-10-11 13:59:13.739768,Bank Transfer,POS,UK,123.8,0
TXN00177969,100185,2025-10-11 14:04:29.101345,Online Transfer,Online,India,124.64,0
TXN00177970,110279,2025-10-11 14:09:44.462922,Bank Transfer,Mobile,USA,453.44,0
TXN00177971,129338,2025-10-11 14:14:59.824499,ATM Withdrawal,ATM,Germany,168.86,0
TXN00177972,102143,2025-10-11 14:20:15.186075,Online Transfer,Online,India,42.28,1
TXN00177973,104403,2025-10-11 14:25:30.547652,Purchase,ATM,Singapore,69.79,0
TXN00177974,104679,2025-10-11 14:30:45.909229,Bill Payment,Online,UK,22.65,0
TXN00177975,122037,2025-10-11 14:36:01.270806,Bill Payment,Online,India,175.8,0
TXN00177976,129684,2025-10-11 14:41:16.632383,Online Transfer,ATM,UK,108.84,0
TXN00177977,118490,2025-10-11 14:46:31.993959,Bank Transfer,Online,UK,39.41,0
TXN00177978,116306,2025-10-11 14:51:47.355536,Purchase,ATM,France,4.01,0
TXN00177979,112311,2025-10-11 14:57:02.717113,Purchase,Online,USA,19.1,0
TXN00177980,114157,2025-10-11 15:02:18.078690,Purchase,Mobile,USA,58.04,0
TXN00177981,105751,2025-10-11 15:07:33.440267,Purchase,Online,UK,19.18,0
TXN00177982,123850,2025-10-11 15:12:48.801844,Purchase,ATM,UK,72.95,0
TXN00177983,108490,2025-10-11 15:18:04.163420,Purchase,Branch,USA,54.8,0
TXN00177984,109052,2025-10-11 15:23:19.524997,Purchase,POS,Australia,52.71,0
TXN00177985,100936,2025-10-11 15:28:34.886574,Online Transfer,Mobile,USA,57.33,0
TXN00177986,107579,2025-10-11 15:33:50.248151,ATM Withdrawal,ATM,India,1788.84,1
TXN00177987,114432,2025-10-11 15:39:05.609728,Bank Transfer,Mobile,UK,154.42,0
TXN00177988,108894,2025-10-11 15:44:20.971304,Bill Payment,POS,UK,7.8,0
TXN00177989,119213,2025-10-11 15:49:36.332881,ATM Withdrawal,ATM,UAE,87.15,0
TXN00177990,119626,2025-10-11 15:54:51.694458,Purchase,ATM,UK,37.75,0
TXN00177991,120034,2025-10-11 16:00:07.056035,Online Transfer,POS,India,138.74,0
TXN00177992,127179,2025-10-11 16:05:22.417612,Bill Payment,Online,UK,39.72,0
TXN00177993,122227,2025-10-11 16:10:37.779188,Bill Payment,POS,Australia,49.61,0
TXN00177994,108753,2025-10-11 16:15:53.140765,Purchase,ATM,UK,339.96,0
TXN00177995,108143,2025-10-11 16:21:08.502342,Online Transfer,POS,UK,18.25,0
TXN00177996,121851,2025-10-11 16:26:23.863919,Online Transfer,Online,UAE,200.51,0
TXN00177997,118060,2025-10-11 16:31:39.225496,Purchase,POS,UAE,11.13,0
TXN00177998,101270,2025-10-11 16:36:54.587072,Purchase,POS,Germany,10.13,0
TXN00177999,102088,2025-10-11 16:42:09.948649,Purchase,Online,Germany,41.75,0
TXN00178000,121962,2025-10-11 16:47:25.310226,Purchase,POS,Singapore,264.6,0
TXN00178001,104988,2025-10-11 16:52:40.671803,Online Transfer,Mobile,UK,24.86,0
TXN00178002,116892,2025-10-11 16:57:56.033380,Purchase,Mobile,India,3.26,0
TXN00178003,127484,2025-10-11 17:03:11.394956,Purchase,ATM,Singapore,1.65,0
TXN00178004,126232,2025-10-11 17:08:26.756533,Purchase,ATM,UK,13.99,0
TXN00178005,115812,2025-10-11 17:13:42.118110,Bill Payment,POS,Australia,11.39,0
TXN00178006,120480,2025-10-11 17:18:57.479687,Online Transfer,Mobile,UK,29.14,0
TXN00178007,120612,2025-10-11 17:24:12.841264,Purchase,Branch,USA,10.16,0
TXN00178008,112380,2025-10-11 17:29:28.202841,ATM Withdrawal,Online,USA,36.95,0
TXN00178009,128202,2025-10-11 17:34:43.564417,Bank Transfer,Online,Singapore,232.82,1
TXN00178010,115084,2025-10-11 17:39:58.925994,Purchase,Mobile,UAE,38.82,0
TXN00178011,118653,2025-10-11 17:45:14.287571,Purchase,Mobile,India,40.14,0
TXN00178012,105516,2025-10-11 17:50:29.649148,Online Transfer,POS,USA,4.42,0
TXN00178013,127505,2025-10-11 17:55:45.010725,Purchase,Mobile,UK,2.56,0
TXN00178014,117686,2025-10-11 18:01:00.372301,Online Transfer,Online,USA,280.64,0
TXN00178015,112356,2025-10-11 18:06:15.733878,ATM Withdrawal,POS,UK,10.84,0
TXN00178016,105490,2025-10-11 18:11:31.095455,Purchase,Mobile,UK,47.02,0
TXN00178017,101608,2025-10-11 18:16:46.457032,ATM Withdrawal,Branch,USA,312.06,0
TXN00178018,121725,2025-10-11 18:22:01.818609,ATM Withdrawal,Online,USA,171.05,0
TXN00178019,120551,2025-10-11 18:27:17.180185,Purchase,POS,Australia,116.19,0
TXN00178020,110632,2025-10-11 18:32:32.541762,Purchase,Online,UK,100.48,0
TXN00178021,104626,2025-10-11 18:37:47.903339,Purchase,Online,Singapore,6.41,0
TXN00178022,106746,2025-10-11 18:43:03.264916,Purchase,POS,Australia,19.0,0
TXN00178023,118492,2025-10-11 18:48:18.626493,Online Transfer,Mobile,UK,76.51,0
TXN00178024,112745,2025-10-11 18:53:33.988069,Purchase,ATM,Germany,74.56,0
TXN00178025,116829,2025-10-11 18:58:49.349646,Bank Transfer,POS,France,22.95,0
TXN00178026,117124,2025-10-11 19:04:04.711223,ATM Withdrawal,POS,UK,72.21,0
TXN00178027,116927,2025-10-11 19:09:20.072800,Purchase,Online,India,37.1,0
TXN00178028,121617,2025-10-11 19:14:35.434377,Online Transfer,Online,UK,90.66,0
TXN00178029,123268,2025-10-11 19:19:50.795953,Bill Payment,POS,UK,12.09,0
TXN00178030,120943,2025-10-11 19:25:06.157530,Online Transfer,Online,India,12.81,0
TXN00178031,128401,2025-10-11 19:30:21.519107,Bill Payment,POS,UK,22.59,0
TXN00178032,105430,2025-10-11 19:35:36.880684,Purchase,Online,UK,86.02,0
TXN00178033,117576,2025-10-11 19:40:52.242261,Bill Payment,Online,UK,20.03,0
TXN00178034,121427,2025-10-11 19:46:07.603838,Purchase,POS,Australia,35.91,0
TXN00178035,107916,2025-10-11 19:51:22.965414,ATM Withdrawal,Online,Australia,340.88,0
TXN00178036,116586,2025-10-11 19:56:38.326991,Online Transfer,Online,USA,54.57,0
TXN00178037,126056,2025-10-11 20:01:53.688568,Online Transfer,POS,UK,157.95,0
TXN00178038,103673,2025-10-11 20:07:09.050145,Bill Payment,POS,UK,84.22,0
TXN00178039,123010,2025-10-11 20:12:24.411722,Bill Payment,Mobile,UK,5.86,0
TXN00178040,111940,2025-10-11 20:17:39.773298,Purchase,Mobile,USA,19.39,0
TXN00178041,112294,2025-10-11 20:22:55.134875,Bill Payment,ATM,UK,30.28,0
TXN00178042,109751,2025-10-11 20:28:10.496452,Purchase,Mobile,Germany,50.99,0
TXN00178043,107216,2025-10-11 20:33:25.858029,Purchase,Online,France,42.7,0
TXN00178044,112900,2025-10-11 20:38:41.219606,Purchase,Online,UK,57.88,0
TXN00178045,105524,2025-10-11 20:43:56.581182,Online Transfer,Online,UK,479.03,0
TXN00178046,111197,2025-10-11 20:49:11.942759,Bill Payment,Online,USA,51.06,1
TXN00178047,121591,2025-10-11 20:54:27.304336,ATM Withdrawal,Mobile,UK,27.81,0
TXN00178048,125431,2025-10-11 20:59:42.665913,Bank Transfer,ATM,UK,2.04,0
TXN00178049,108821,2025-10-11 21:04:58.027490,Purchase,POS,France,5.08,0
TXN00178050,117700,2025-10-11 21:10:13.389066,Purchase,POS,UK,45.6,0
TXN00178051,114702,2025-10-11 21:15:28.750643,Online Transfer,Online,France,125.84,0
TXN00178052,105421,2025-10-11 21:20:44.112220,Bank Transfer,Branch,UK,6.11,0
TXN00178053,125942,2025-10-11 21:25:59.473797,Bill Payment,Mobile,UK,57.89,0
TXN00178054,118775,2025-10-11 21:31:14.835374,Purchase,Online,USA,118.66,0
TXN00178055,121546,2025-10-11 21:36:30.196950,Online Transfer,POS,France,5.8,0
TXN00178056,100841,2025-10-11 21:41:45.558527,Online Transfer,Online,India,193.09,0
TXN00178057,126909,2025-10-11 21:47:00.920104,ATM Withdrawal,Online,Germany,7.99,0
TXN00178058,129717,2025-10-11 21:52:16.281681,ATM Withdrawal,POS,UK,38.74,0
TXN00178059,129926,2025-10-11 21:57:31.643258,Bank Transfer,ATM,USA,320.28,0
TXN00178060,111710,2025-10-11 22:02:47.004835,Purchase,POS,USA,81.61,0
TXN00178061,104517,2025-10-11 22:08:02.366411,Purchase,POS,UK,84.38,0
