customer_id,total_transactions,active_days,total_transaction_value,average_transaction_amount,maximum_transaction_amount,historical_fraud_transactions,historical_fraud_rate,average_transaction_velocity,maximum_transaction_velocity,rapid_transaction_count,amount_anomaly_count,international_transaction_count,digital_transaction_count,average_behavioural_risk_score,maximum_behavioural_risk_score
100779,11,11,586.70,53.336364,156.03,1,0.0909,1.00000000,1.0000,0,0,5,7,1.0909,2
100780,6,6,176.36,29.393333,55.26,0,0.0000,1.00000000,1.0000,0,0,2,2,0.6667,1
100781,5,5,986.09,197.218000,335.74,0,0.0000,1.00000000,1.0000,0,0,4,4,1.8000,3
100782,4,4,291.28,72.820000,168.71,0,0.0000,1.00000000,1.0000,0,0,1,2,0.7500,1
100783,9,9,576.58,64.064444,172.82,0,0.0000,1.00000000,1.0000,0,0,6,2,0.8889,2
100784,11,11,816.29,74.208182,278.36,0,0.0000,1.00000000,1.0000,0,0,6,5,1.0000,2
100785,5,5,356.77,71.354000,250.44,0,0.0000,1.00000000,1.0000,0,0,3,3,1.2000,2
100786,13,13,761.03,58.540769,312.94,1,0.0769,1.00000000,1.0000,0,0,9,8,1.3077,2
100787,12,12,3690.41,307.534167,1920.80,2,0.1667,1.00000000,1.0000,0,2,6,3,1.0833,3
100788,3,3,267.54,89.180000,127.01,0,0.0000,1.00000000,1.0000,0,0,1,2,1.0000,2
100789,7,7,465.41,66.487143,165.58,0,0.0000,1.00000000,1.0000,0,0,5,3,1.1429,2
100790,7,7,301.13,43.018571,129.26,1,0.1429,1.00000000,1.0000,0,0,3,4,1.0000,2
100791,3,3,50.85,16.950000,22.42,1,0.3333,1.00000000,1.0000,0,0,2,1,1.0000,2
100792,5,5,913.70,182.740000,414.94,0,0.0000,1.00000000,1.0000,0,0,4,3,1.8000,3
100793,6,6,346.78,57.796667,187.42,0,0.0000,1.00000000,1.0000,0,0,3,4,1.1667,2
100794,5,5,489.94,97.988000,242.36,0,0.0000,1.00000000,1.0000,0,0,4,2,1.2000,2
100795,10,10,598.20,59.820000,109.29,1,0.1000,1.00000000,1.0000,0,0,7,6,1.3000,2
100796,6,6,222.24,37.040000,108.14,0,0.0000,1.00000000,1.0000,0,0,3,3,1.0000,2
100797,5,5,258.54,51.708000,92.86,0,0.0000,1.00000000,1.0000,0,0,3,2,1.0000,2
100798,7,7,984.97,140.710000,529.31,1,0.1429,1.00000000,1.0000,0,0,4,5,1.4286,3
100799,8,8,1076.76,134.595000,496.71,1,0.1250,1.00000000,1.0000,0,0,5,5,1.5000,3
100800,7,7,888.28,126.897143,314.52,2,0.2857,1.00000000,1.0000,0,0,6,3,1.2857,2
100801,3,3,1448.74,482.913333,1233.25,1,0.3333,1.00000000,1.0000,0,1,2,1,1.6667,4
100802,4,4,229.57,57.392500,93.87,0,0.0000,1.00000000,1.0000,0,0,1,2,0.7500,1
100803,4,4,414.61,103.652500,179.67,0,0.0000,1.00000000,1.0000,0,0,2,2,1.0000,1
100804,3,3,359.37,119.790000,320.27,0,0.0000,1.00000000,1.0000,0,0,2,2,1.3333,2
100805,5,5,329.35,65.870000,99.35,0,0.0000,1.00000000,1.0000,0,0,4,3,1.4000,2
100806,9,9,280.87,31.207778,47.39,0,0.0000,1.00000000,1.0000,0,0,7,3,1.1111,2
100807,6,6,935.35,155.891667,603.48,0,0.0000,1.00000000,1.0000,0,1,5,5,2.0000,3
100808,8,8,741.56,92.695000,305.49,0,0.0000,1.00000000,1.0000,0,0,7,5,1.5000,2
100809,8,8,671.77,83.971250,282.58,0,0.0000,1.00000000,1.0000,0,0,4,5,1.1250,2
100810,3,3,25.60,8.533333,11.91,0,0.0000,1.00000000,1.0000,0,0,1,3,1.3333,2
100811,12,11,754.32,62.860000,247.16,0,0.0000,1.08333333,2.0000,0,0,8,5,1.0833,2
100812,2,2,65.88,32.940000,43.59,1,0.5000,1.00000000,1.0000,0,0,2,2,2.0000,2
100813,3,3,202.24,67.413333,126.12,0,0.0000,1.00000000,1.0000,0,0,2,2,1.3333,2
100814,5,5,778.46,155.692000,462.32,0,0.0000,1.00000000,1.0000,0,0,2,3,1.2000,2
100815,5,5,64.84,12.968000,21.12,0,0.0000,1.00000000,1.0000,0,0,5,3,1.6000,2
100816,10,10,891.45,89.145000,364.29,0,0.0000,1.00000000,1.0000,0,0,5,4,1.0000,2
100817,4,4,135.42,33.855000,75.05,0,0.0000,1.00000000,1.0000,0,0,2,3,1.2500,2
100818,3,3,117.30,39.100000,54.44,0,0.0000,1.00000000,1.0000,0,0,2,2,1.3333,2
100819,4,4,143.93,35.982500,65.48,1,0.2500,1.00000000,1.0000,0,0,4,2,1.5000,2
100820,10,10,886.44,88.644000,195.01,0,0.0000,1.00000000,1.0000,0,0,8,5,1.3000,2
100821,6,6,903.67,150.611667,734.68,0,0.0000,1.00000000,1.0000,0,1,4,2,1.3333,3
100823,10,10,1053.07,105.307000,638.56,0,0.0000,1.00000000,1.0000,0,1,7,3,1.2000,3
100824,7,7,769.63,109.947143,264.34,0,0.0000,1.14285714,2.0000,0,0,6,4,1.4286,2
100825,10,10,3048.58,304.858000,1400.07,1,0.1000,1.00000000,1.0000,0,2,4,6,1.4000,4
100826,5,5,450.93,90.186000,280.51,1,0.2000,1.00000000,1.0000,0,0,4,3,1.4000,2
100827,5,5,550.49,110.098000,326.40,0,0.0000,1.00000000,1.0000,0,0,4,3,1.6000,2
100828,11,11,684.05,62.186364,351.31,0,0.0000,1.00000000,1.0000,0,0,7,5,1.1818,3
100829,8,8,179.31,22.413750,60.77,0,0.0000,1.00000000,1.0000,0,0,6,5,1.3750,2
100830,10,10,1370.29,137.029000,563.06,0,0.0000,1.00000000,1.0000,0,0,7,5,1.3000,2
100831,6,6,367.50,61.250000,114.67,0,0.0000,1.00000000,1.0000,0,0,1,4,0.8333,1
100832,7,7,621.99,88.855714,315.65,0,0.0000,1.00000000,1.0000,0,0,4,4,1.1429,2
100833,4,4,250.57,62.642500,183.94,0,0.0000,1.00000000,1.0000,0,0,3,2,1.2500,2
100834,5,5,524.35,104.870000,283.28,0,0.0000,1.00000000,1.0000,0,0,2,2,0.8000,1
100835,3,3,224.32,74.773333,80.51,0,0.0000,1.00000000,1.0000,0,0,3,1,1.3333,2
100836,7,7,279.79,39.970000,156.01,0,0.0000,1.00000000,1.0000,0,0,7,3,1.4286,2
100837,4,4,210.45,52.612500,84.97,0,0.0000,1.00000000,1.0000,0,0,3,0,0.7500,1
100838,6,6,276.64,46.106667,101.91,0,0.0000,1.00000000,1.0000,0,0,5,1,1.0000,2
100839,7,7,1364.08,194.868571,679.12,0,0.0000,1.00000000,1.0000,0,1,4,2,1.1429,3
100840,8,8,597.39,74.673750,200.95,0,0.0000,1.00000000,1.0000,0,0,6,0,0.7500,1
100841,6,6,357.13,59.521667,193.09,1,0.1667,1.00000000,1.0000,0,0,5,4,1.5000,2
100842,3,3,35.48,11.826667,18.28,1,0.3333,1.00000000,1.0000,0,0,3,1,1.3333,2
100843,3,3,380.86,126.953333,220.01,0,0.0000,1.00000000,1.0000,0,0,3,3,2.0000,2
100844,9,9,3607.89,400.876667,2792.99,1,0.1111,1.00000000,1.0000,0,1,5,3,1.1111,3
100845,1,1,31.26,31.260000,31.26,0,0.0000,1.00000000,1.0000,0,0,1,1,2.0000,2
100846,8,8,607.95,75.993750,164.75,0,0.0000,1.00000000,1.0000,0,0,3,3,0.7500,2
100847,5,5,367.28,73.456000,207.35,0,0.0000,1.00000000,1.0000,0,0,4,2,1.2000,2
100848,8,8,1202.17,150.271250,535.76,0,0.0000,1.00000000,1.0000,0,0,8,5,1.7500,3
100849,9,9,1353.10,150.344444,338.00,0,0.0000,1.00000000,1.0000,0,0,5,6,1.3333,3
100850,7,7,615.67,87.952857,303.22,0,0.0000,1.00000000,1.0000,0,0,6,5,1.5714,2
100851,4,4,117.29,29.322500,41.64,0,0.0000,1.00000000,1.0000,0,0,1,2,0.7500,2
100852,6,6,349.97,58.328333,95.07,0,0.0000,1.00000000,1.0000,0,0,2,2,0.6667,2
100853,6,6,432.74,72.123333,206.45,1,0.1667,1.00000000,1.0000,0,0,4,5,1.5000,2
100854,11,11,1311.90,119.263636,667.16,0,0.0000,1.00000000,1.0000,0,1,7,3,1.0909,4
100855,6,6,468.95,78.158333,186.02,1,0.1667,1.00000000,1.0000,0,0,3,5,1.3333,2
100856,7,7,519.63,74.232857,215.78,1,0.1429,1.00000000,1.0000,0,0,4,3,1.0000,2
100857,5,5,348.45,69.690000,152.38,0,0.0000,1.00000000,1.0000,0,0,2,1,0.6000,1
100858,7,7,323.86,46.265714,115.50,0,0.0000,1.00000000,1.0000,0,0,6,4,1.4286,2
100859,9,9,690.44,76.715556,369.11,0,0.0000,1.00000000,1.0000,0,0,4,5,1.1111,2
100860,7,7,360.77,51.538571,156.08,0,0.0000,1.00000000,1.0000,0,0,5,4,1.2857,2
100861,7,7,1051.36,150.194286,537.33,0,0.0000,1.00000000,1.0000,0,0,6,3,1.4286,2
100862,6,6,177.39,29.565000,65.62,0,0.0000,1.00000000,1.0000,0,0,4,4,1.3333,2
100863,3,3,153.97,51.323333,101.45,0,0.0000,1.00000000,1.0000,0,0,3,3,2.0000,2
100864,6,6,492.30,82.050000,208.93,0,0.0000,1.00000000,1.0000,0,0,4,3,1.1667,2
100865,8,8,894.37,111.796250,426.64,1,0.1250,1.00000000,1.0000,0,0,7,5,1.6250,3
100866,8,8,287.18,35.897500,133.76,0,0.0000,1.00000000,1.0000,0,0,6,2,1.0000,2
100867,2,2,81.13,40.565000,43.83,0,0.0000,1.00000000,1.0000,0,0,1,1,1.0000,1
100868,10,10,1338.27,133.827000,693.99,0,0.0000,1.00000000,1.0000,0,1,7,6,1.5000,3
100869,4,4,152.06,38.015000,91.65,0,0.0000,1.00000000,1.0000,0,0,3,0,0.7500,1
100870,10,10,598.31,59.831000,151.88,0,0.0000,1.00000000,1.0000,0,0,8,4,1.2000,2
100871,8,8,2615.76,326.970000,2231.89,1,0.1250,1.00000000,1.0000,0,1,5,3,1.2500,3
100872,3,3,299.34,99.780000,151.40,0,0.0000,1.00000000,1.0000,0,0,2,3,1.6667,2
100873,7,7,1251.15,178.735714,441.70,0,0.0000,1.00000000,1.0000,0,0,6,2,1.4286,3
100874,5,5,166.86,33.372000,65.69,0,0.0000,1.00000000,1.0000,0,0,4,3,1.4000,2
100875,6,6,669.83,111.638333,236.58,0,0.0000,1.00000000,1.0000,0,0,5,1,1.0000,2
100876,4,4,228.93,57.232500,116.31,0,0.0000,1.00000000,1.0000,0,0,3,2,1.2500,2
100877,4,4,254.92,63.730000,173.60,0,0.0000,1.00000000,1.0000,0,0,3,2,1.2500,2
100878,10,10,1103.63,110.363000,574.53,1,0.1000,1.00000000,1.0000,0,0,6,4,1.1000,2
100879,6,6,230.01,38.335000,102.95,0,0.0000,1.00000000,1.0000,0,0,2,3,0.8333,2
100880,5,5,188.60,37.720000,87.77,1,0.2000,1.00000000,1.0000,0,0,4,3,1.4000,2
100881,8,8,662.90,82.862500,295.07,1,0.1250,1.00000000,1.0000,0,0,6,7,1.6250,2
100882,7,7,766.43,109.490000,412.92,1,0.1429,1.00000000,1.0000,0,0,5,4,1.4286,3
100883,9,9,843.18,93.686667,298.53,1,0.1111,1.00000000,1.0000,0,0,6,5,1.2222,2
100884,4,4,79.24,19.810000,35.25,0,0.0000,1.00000000,1.0000,0,0,2,2,1.0000,2
100885,6,6,786.96,131.160000,491.84,0,0.0000,1.00000000,1.0000,0,0,5,5,1.8333,2
100886,8,8,422.75,52.843750,165.33,0,0.0000,1.00000000,1.0000,0,0,5,5,1.2500,2
100887,2,2,170.95,85.475000,90.37,0,0.0000,1.00000000,1.0000,0,0,2,0,1.0000,1
100888,11,11,1352.18,122.925455,795.53,0,0.0000,1.00000000,1.0000,0,1,9,5,1.4545,3
100889,6,6,332.15,55.358333,110.76,0,0.0000,1.00000000,1.0000,0,0,5,2,1.1667,2
100890,5,5,439.95,87.990000,224.32,0,0.0000,1.00000000,1.0000,0,0,4,4,1.6000,2
100891,5,5,927.11,185.422000,752.84,0,0.0000,1.00000000,1.0000,0,1,4,2,1.6000,3
100892,3,3,205.17,68.390000,180.17,0,0.0000,1.00000000,1.0000,0,0,1,2,1.0000,2
100893,5,5,509.16,101.832000,366.25,0,0.0000,1.00000000,1.0000,0,0,4,2,1.4000,3
100894,7,7,680.83,97.261429,290.44,0,0.0000,1.00000000,1.0000,0,0,5,3,1.1429,2
100895,12,12,1703.84,141.986667,689.57,0,0.0000,1.00000000,1.0000,0,1,9,6,1.4167,4
100896,5,5,262.91,52.582000,77.21,0,0.0000,1.00000000,1.0000,0,0,3,4,1.4000,2
100897,3,3,210.50,70.166667,127.88,0,0.0000,1.00000000,1.0000,0,0,1,0,0.3333,1
100898,7,7,1422.98,203.282857,661.15,0,0.0000,1.00000000,1.0000,0,1,4,3,1.4286,2
100899,7,7,295.46,42.208571,120.23,0,0.0000,1.00000000,1.0000,0,0,5,6,1.5714,2
100900,9,9,765.70,85.077778,307.39,1,0.1111,1.00000000,1.0000,0,0,6,4,1.1111,2
100901,8,8,483.58,60.447500,163.00,0,0.0000,1.00000000,1.0000,0,0,5,7,1.5000,2
100902,8,8,453.93,56.741250,157.22,0,0.0000,1.00000000,1.0000,0,0,4,4,1.0000,2
100903,2,2,123.66,61.830000,114.20,0,0.0000,1.00000000,1.0000,0,0,2,1,1.5000,2
100904,5,5,314.72,62.944000,166.21,0,0.0000,1.00000000,1.0000,0,0,2,1,0.6000,1
100905,6,6,354.30,59.050000,162.65,0,0.0000,1.00000000,1.0000,0,0,4,3,1.1667,2
100906,10,10,558.33,55.833000,228.80,1,0.1000,1.00000000,1.0000,0,0,9,3,1.2000,2
100907,8,8,565.96,70.745000,175.61,0,0.0000,1.00000000,1.0000,0,0,5,4,1.1250,2
100908,7,7,368.20,52.600000,148.73,1,0.1429,1.00000000,1.0000,0,0,3,4,1.0000,2
100909,4,4,146.87,36.717500,98.32,0,0.0000,1.00000000,1.0000,0,0,4,0,1.0000,1
100910,10,10,483.64,48.364000,165.04,0,0.0000,1.00000000,1.0000,0,0,4,5,0.9000,2
100911,9,9,1087.93,120.881111,573.86,0,0.0000,1.00000000,1.0000,0,0,6,2,1.0000,3
100912,7,6,444.15,63.450000,172.73,0,0.0000,1.14285714,2.0000,0,0,3,2,0.7143,2
100913,5,5,466.93,93.386000,292.55,0,0.0000,1.00000000,1.0000,0,0,5,3,1.6000,2
100914,6,6,414.58,69.096667,281.79,2,0.3333,1.00000000,1.0000,0,0,3,5,1.3333,2
100915,7,7,235.90,33.700000,71.44,1,0.1429,1.00000000,1.0000,0,0,4,5,1.2857,2
100916,12,12,1399.99,116.665833,277.40,2,0.1667,1.00000000,1.0000,0,0,10,6,1.3333,2
100917,10,9,1221.87,122.187000,344.57,0,0.0000,1.10000000,2.0000,0,0,8,5,1.4000,3
100918,7,7,598.02,85.431429,245.08,0,0.0000,1.00000000,1.0000,0,0,5,4,1.2857,2
100919,10,10,1115.18,111.518000,576.40,0,0.0000,1.00000000,1.0000,0,0,5,4,1.0000,3
100920,6,6,754.30,125.716667,281.43,0,0.0000,1.00000000,1.0000,0,0,3,2,0.8333,2
100921,7,7,412.80,58.971429,118.57,0,0.0000,1.00000000,1.0000,0,0,4,2,0.8571,2
100922,8,8,2348.23,293.528750,1437.94,1,0.1250,1.00000000,1.0000,0,1,6,4,1.6250,3
100923,12,12,751.86,62.655000,173.78,0,0.0000,1.00000000,1.0000,0,0,8,4,1.0000,2
100924,7,7,561.02,80.145714,217.48,0,0.0000,1.00000000,1.0000,0,0,5,3,1.1429,2
100925,6,6,681.01,113.501667,337.53,0,0.0000,1.00000000,1.0000,0,0,4,2,1.1667,2
100926,6,6,558.75,93.125000,339.25,0,0.0000,1.00000000,1.0000,0,0,3,3,1.1667,3
100927,5,4,269.94,53.988000,93.72,0,0.0000,1.20000000,2.0000,0,0,3,2,1.0000,2
100928,7,7,587.39,83.912857,216.99,0,0.0000,1.00000000,1.0000,0,0,5,1,0.8571,2
100929,2,2,61.04,30.520000,39.60,0,0.0000,1.00000000,1.0000,0,0,1,1,1.0000,1
100930,9,9,1231.98,136.886667,693.66,1,0.1111,1.00000000,1.0000,0,1,8,6,1.7778,4
100931,4,4,385.70,96.425000,274.21,0,0.0000,1.00000000,1.0000,0,0,3,3,1.5000,2
100932,8,8,842.15,105.268750,550.16,0,0.0000,1.00000000,1.0000,0,0,5,3,1.1250,2
100933,4,4,159.82,39.955000,64.75,0,0.0000,1.00000000,1.0000,0,0,3,2,1.2500,2
100934,5,5,373.20,74.640000,227.59,0,0.0000,1.00000000,1.0000,0,0,3,3,1.2000,2
100935,8,8,599.08,74.885000,181.40,0,0.0000,1.00000000,1.0000,0,0,5,2,0.8750,2
100936,6,6,213.91,35.651667,57.33,1,0.1667,1.00000000,1.0000,0,0,3,6,1.5000,2
100937,4,4,173.94,43.485000,89.01,0,0.0000,1.00000000,1.0000,0,0,4,2,1.5000,2
100938,8,8,929.84,116.230000,584.72,0,0.0000,1.00000000,1.0000,0,0,4,6,1.3750,3
100939,9,9,1267.84,140.871111,631.55,0,0.0000,1.00000000,1.0000,0,1,4,4,1.1111,3
100940,5,5,277.17,55.434000,94.22,0,0.0000,1.00000000,1.0000,0,0,3,2,1.0000,2
100941,6,6,278.58,46.430000,78.42,0,0.0000,1.00000000,1.0000,0,0,4,3,1.1667,2
100942,8,8,893.92,111.740000,384.57,1,0.1250,1.00000000,1.0000,0,0,6,7,1.7500,2
100943,7,7,319.41,45.630000,172.53,0,0.0000,1.00000000,1.0000,0,0,5,3,1.1429,2
100944,3,3,111.43,37.143333,60.22,0,0.0000,1.00000000,1.0000,0,0,3,2,1.6667,2
100945,8,8,450.08,56.260000,168.82,0,0.0000,1.00000000,1.0000,0,0,8,4,1.5000,2
100946,9,9,832.55,92.505556,296.61,0,0.0000,1.00000000,1.0000,0,0,6,4,1.1111,2
100947,11,11,988.27,89.842727,393.94,0,0.0000,1.00000000,1.0000,0,0,7,5,1.1818,3
100948,8,8,614.38,76.797500,179.95,0,0.0000,1.00000000,1.0000,0,0,6,6,1.5000,2
100949,6,6,253.09,42.181667,68.24,0,0.0000,1.00000000,1.0000,0,0,4,2,1.0000,2
100950,2,2,246.55,123.275000,224.51,0,0.0000,1.00000000,1.0000,0,0,1,1,1.0000,1
100951,7,7,249.15,35.592857,78.89,0,0.0000,1.00000000,1.0000,0,0,4,5,1.2857,2
100952,6,6,1440.29,240.048333,738.89,0,0.0000,1.00000000,1.0000,0,1,4,3,1.6667,4
100953,6,6,239.21,39.868333,110.44,0,0.0000,1.00000000,1.0000,0,0,4,2,1.0000,2
100954,3,3,203.45,67.816667,141.04,0,0.0000,1.00000000,1.0000,0,0,2,2,1.3333,2
100955,7,7,549.66,78.522857,271.33,0,0.0000,1.00000000,1.0000,0,0,7,3,1.4286,2
100956,4,4,475.17,118.792500,261.62,1,0.2500,1.00000000,1.0000,0,0,4,3,1.7500,2
100957,11,11,572.67,52.060909,240.64,0,0.0000,1.00000000,1.0000,0,0,5,5,0.9091,2
100958,11,11,559.43,50.857273,184.41,0,0.0000,1.00000000,1.0000,0,0,5,8,1.1818,2
100959,6,6,232.28,38.713333,69.30,1,0.1667,1.00000000,1.0000,0,0,5,5,1.6667,2
100960,5,5,873.81,174.762000,396.50,1,0.2000,1.00000000,1.0000,0,0,3,3,1.6000,3
100961,5,5,382.10,76.420000,116.46,0,0.0000,1.00000000,1.0000,0,0,4,3,1.4000,2
100962,5,5,402.07,80.414000,180.94,0,0.0000,1.00000000,1.0000,0,0,3,3,1.2000,2
100963,4,4,289.04,72.260000,220.45,0,0.0000,1.00000000,1.0000,0,0,2,1,0.7500,1
100964,1,1,100.57,100.570000,100.57,0,0.0000,1.00000000,1.0000,0,0,1,1,2.0000,2
100965,7,7,490.99,70.141429,108.50,0,0.0000,1.00000000,1.0000,0,0,4,3,1.0000,1
100966,6,6,290.44,48.406667,125.09,1,0.1667,1.00000000,1.0000,0,0,4,4,1.3333,2
100967,7,7,1032.74,147.534286,836.76,0,0.0000,1.00000000,1.0000,0,1,7,6,2.1429,4
100968,3,3,221.26,73.753333,136.98,0,0.0000,1.00000000,1.0000,0,0,2,3,1.6667,2
100969,10,10,742.17,74.217000,318.27,0,0.0000,1.00000000,1.0000,0,0,6,2,0.8000,1
100970,12,11,301.01,25.084167,50.36,0,0.0000,1.16666667,2.0000,0,0,7,6,1.0833,2
100971,5,5,675.13,135.026000,310.04,0,0.0000,1.00000000,1.0000,0,0,3,2,1.0000,2
100972,4,4,287.24,71.810000,143.59,0,0.0000,1.00000000,1.0000,0,0,2,0,0.5000,1
100973,4,4,451.75,112.937500,314.04,0,0.0000,1.00000000,1.0000,0,0,2,3,1.2500,2
100974,7,7,940.08,134.297143,828.34,0,0.0000,1.00000000,1.0000,0,1,4,3,1.2857,2
100975,8,8,689.74,86.217500,329.82,0,0.0000,1.00000000,1.0000,0,0,7,3,1.3750,2
100976,8,8,822.91,102.863750,320.24,0,0.0000,1.00000000,1.0000,0,0,5,5,1.2500,2
100977,6,6,539.48,89.913333,255.98,0,0.0000,1.00000000,1.0000,0,0,6,3,1.5000,2
100978,6,6,370.77,61.795000,155.69,0,0.0000,1.00000000,1.0000,0,0,4,2,1.0000,2
100979,13,13,980.39,75.414615,210.74,1,0.0769,1.00000000,1.0000,0,0,11,6,1.3077,2
100980,3,3,100.94,33.646667,80.64,0,0.0000,1.00000000,1.0000,0,0,3,2,1.6667,2
100981,2,2,188.71,94.355000,181.07,0,0.0000,1.00000000,1.0000,0,0,1,1,1.0000,2
100982,6,6,605.30,100.883333,256.31,0,0.0000,1.00000000,1.0000,0,0,3,2,0.8333,1
100983,6,6,131.57,21.928333,28.90,0,0.0000,1.00000000,1.0000,0,0,5,4,1.5000,2
100984,10,10,858.19,85.819000,268.04,0,0.0000,1.00000000,1.0000,0,0,6,7,1.3000,2
100985,7,7,368.71,52.672857,189.79,0,0.0000,1.00000000,1.0000,0,0,6,4,1.4286,2
100986,2,2,34.35,17.175000,33.16,1,0.5000,1.00000000,1.0000,0,0,2,2,2.0000,2
100987,6,6,371.42,61.903333,119.43,0,0.0000,1.00000000,1.0000,0,0,2,4,1.0000,2
100988,14,14,1737.62,124.115714,1102.61,2,0.1429,1.00000000,1.0000,0,1,9,5,1.1429,3
100989,10,10,495.04,49.504000,167.31,0,0.0000,1.00000000,1.0000,0,0,7,3,1.0000,2
100990,5,5,479.46,95.892000,350.78,0,0.0000,1.00000000,1.0000,0,0,4,3,1.6000,3
100991,9,9,814.37,90.485556,242.92,1,0.1111,1.00000000,1.0000,0,0,7,6,1.4444,2
100992,6,6,1659.96,276.660000,869.53,0,0.0000,1.00000000,1.0000,0,1,4,3,1.6667,4
100993,11,11,1513.43,137.584545,559.67,0,0.0000,1.00000000,1.0000,0,0,8,7,1.5455,3
100994,8,8,598.72,74.840000,257.62,0,0.0000,1.00000000,1.0000,0,0,6,5,1.3750,2
100995,5,5,220.53,44.106000,125.47,0,0.0000,1.00000000,1.0000,0,0,2,2,0.8000,2
100996,9,9,615.12,68.346667,326.93,0,0.0000,1.00000000,1.0000,0,0,6,5,1.3333,2
100997,5,5,465.49,93.098000,347.65,1,0.2000,1.00000000,1.0000,0,0,4,3,1.6000,3
100998,7,7,396.89,56.698571,285.89,0,0.0000,1.00000000,1.0000,0,0,6,2,1.1429,2
100999,5,5,300.92,60.184000,139.47,0,0.0000,1.00000000,1.0000,0,0,4,3,1.4000,2
101000,9,9,1783.28,198.142222,1182.86,1,0.1111,1.00000000,1.0000,0,1,5,5,1.3333,2
101001,7,7,592.14,84.591429,161.93,0,0.0000,1.00000000,1.0000,0,0,4,5,1.2857,2
101002,5,5,839.24,167.848000,434.01,0,0.0000,1.00000000,1.0000,0,0,4,3,1.6000,2
